id,created_at,text
501481221793546240,2014-08-18 21:30:15,True Al Wala Wal Bara practised by the Sahabis. This is what Allah means when He said not to take Kuffar as Awliyya http://t.co/zmQmzQXG2U
501478063201587200,2014-08-18 21:17:41,"@AbuUmarAlAnsari When America comes to you offering to ""help"" you against IS, do you think they expect nothing but Kufr from you in the end?"
501477446739587072,2014-08-18 21:15:14,"Do you think that taking part in programs funded by RAND, PREVENT and others will not leave you bereft of Imaan? http://t.co/qI35kvhApZ"
501474752222203904,2014-08-18 21:04:32,"Read Chapter 5 ""Road Map for Moderate Network Building in the Muslim World"". Many ""Muslims"" fit the criteria today http://t.co/up16gZHwVF"
501472312588529664,2014-08-18 20:54:50,"@AbuUmarAlAnsari @.iqy007 Perhaps, but he has been calling mujahideen terrorists for a while now and said muhajireen fighting Jihad is wrong"
501465486308425728,2014-08-18 20:27:43,"Every modernist in US and UK you see today criticizing #Jihad, from Yasir Qadhi to Majid Nawaz, all have an agenda found in this RAND report"
501462556830367744,2014-08-18 20:16:04,"Read the report from the RAND group on how #America seeks to destroy #Islam from within by sponsoring ""moderates"": http://t.co/xQabeuRi6j"
501462249874395136,2014-08-18 20:14:51,"Wallahi, listen to Imam Awlakis talk ""Battle of Hearts and Minds"" to understand how ""moderates"" are attacking #Islam https://t.co/elRx0idazt"
501455306422231040,2014-08-18 19:47:16,"RT @ShamiWitness: This crusader Vatican Pope called for peace in Gaza, but calls for war in Iraq https://t.co/3MpHQI3Agi"
501454826354778113,2014-08-18 19:45:21,@AbuUmarAlAnsari @.ridwan_10005 Only a few hundred #Christians have signed up to the Dhimmi agreement with #IS. The rest have fled
501435146927894528,2014-08-18 18:27:09,#Christians and #Jews are allies of each other. You will always find them as a Millah (nation) helping each other http://t.co/GhRwEeeTGq
501433111084019712,2014-08-18 18:19:04,@AbuUmarAlAnsari Does anyone remember what the #Ottomans did to the #Armenians for collaborating with the #Russians? Will happen again
501432924403949569,2014-08-18 18:18:20,@AbuUmarAlAnsari Maybe you will see #Islamic_State using #Christians and #Yezidis as human shields as punishment for what their Millah does
501432263821643777,2014-08-18 18:15:42,"@AbuUmarAlAnsari You will probably see #Christians really getting massacred now. Before the claims were false, but the Pope is asking for it"
501431656629436417,2014-08-18 18:13:17,"RT @daqeqa: . @AbuUmarAlAnsari Also notice how they use the term ""Caliphate"" in this dispatch when they make sure to use #ISIL generally."
501431529739137024,2014-08-18 18:12:47,RT @daqeqa: What has the pope now got to say that will raise some gheera in you O Muslims ? Its a Crusade. https://t.co/KN7Ld2EDc6
501431094794014721,2014-08-18 18:11:03,"PT: All I can say is, the previous claims of massacres against #Christians in #Mosul are false. It seems the Pope wants it to become reality"
501430816808132608,2014-08-18 18:09:57,The leader of the worlds #Catholics declares war against the leader of the worlds #Muslims: http://t.co/BccBPHO1ha http://t.co/qWrbSvcEFR
501417511402098688,2014-08-18 17:17:05,"RT @Alansarialjanab: #Syria: The Islamic State executes two agents, who planted IED devices in #IS controlled areas
#ISIS http://t.co/4Pxlc…"
501413857597091840,2014-08-18 17:02:34,"The #Islamic_State destroy an Iraqi helicopter carrying Iraqi SWAT near COB Speicher, #Tikrit, Salah ad-Din province, #Iraq. Many dead."
501397839797559299,2014-08-18 15:58:55,@AbuUmarAlAnsari The picture is a generic file photo
501397252699860994,2014-08-18 15:56:35,45 scholars give #Bayah (allegiance) to Khalifah Abu Bakr Al-Baghdadi (HA) [#IS #IslamicState] http://t.co/tKBZpED6JY http://t.co/YlOHXz1m4U
501396399897202689,2014-08-18 15:53:11,A map of the current borders of the #Caliphate (#Islamic_State #IS #IslamicState #Khilafah #Iraq #Syria #Jihad) http://t.co/0262Q61Vww
501392820842680320,2014-08-18 15:38:58,Tor developer recommends http://t.co/3kB3o18cp9 as a secure #Skype alternative (See 15:40) [#IS #IslamicState]: https://t.co/pMICyeA9cD
501382368481914884,2014-08-18 14:57:26,Never use #WhatsApp or #Skype regarding #Hijra fisabillillah. Look at the case of Amal El-Wahabi and how she was caught. FBI/MI5 monitor it.
501375538095996928,2014-08-18 14:30:18,What Shaykh Bin Baaz (RH) said about the Kufr of the #Shia (#Iran #Iran #IS #IslamicState #Iraq #Syria #Khilafah) http://t.co/PSRg7LWyGa
501374111499972608,2014-08-18 14:24:37,What Imam Ibn Hazm (RH) said about the Kufr of the #Shia and slandering Aa'isha (RA) (#Iran #Iran #IS #IslamicState) http://t.co/yBvSZtBHhW
501372955302297600,2014-08-18 14:20:02,What Imam Shafi'ee (RH) said regarding the lies and Kufr of the #Shia (#Iran #Iran #IS #IslamicState #Islam #Jihad): http://t.co/xSBn1wqLBh
501372687382749186,2014-08-18 14:18:58,What Imam Abu Hanifa (RH) said regarding the Kufr of the #Shia (#Iran #Iran #IS #IslamicState #Islam #Jihad): http://t.co/ymGnZGb1iS
501372507799453697,2014-08-18 14:18:15,What Imam Malik (RH) said regarding the Kufr of the #Shia (#Iran #Iran #IS #IslamicState #Islam #Jihad): http://t.co/boATBDOGFs
501371197284974593,2014-08-18 14:13:03,What the #Shia religion teaches about #Taqiyya (lying to non-believers) (#IS #Islamic_State #IslamicState #Iraq): http://t.co/gdMnryfK2Z
501369872312709120,2014-08-18 14:07:47,"How #Shia helped the #Mongolians destroy the Abbasid #Caliphate, something they do again today with #American help: http://t.co/v98Ts8MQwy"
501133317472018432,2014-08-17 22:27:48,Excellent video by @Abu_Baraa1 speaking about Al Walaa Wal Baraa (3:40) (#IS #IslamicState #Iraq #Khilafah #Jihad) https://t.co/CSKWu7kamc
501110921675030528,2014-08-17 20:58:48,@Ahmed__Hussain_ Its likely that Qatar is hosting some of the heavy bombers attacking the #Islamic_State right now in #Iraq.
501109551219757056,2014-08-17 20:53:21,RT @ZeddRebel: Direct US support for an anti-ISIS counteroffensive in Iraq was contingent on Maliki being replaced. Months of planning now …
501100396837089280,2014-08-17 20:16:59,"During the US bombings of #Serbia in the 90s, the Serbs avoided large casualties by using tank decoys to get the US to hit the wrong target"
501097884138233858,2014-08-17 20:07:00,RT @ShamiWitness: #PT Iran and US one hand against the Sunnis. it's that simple.
501096054885203969,2014-08-17 19:59:44,RT @ShamiWitness: The vital Euphrates bridge linking Jurf al Sakhar and Yusufiya in Islamic State control now...........
501093780121194496,2014-08-17 19:50:41,RT @grandestrategy: Pretended to be a photographer his fb says he is a merc. Haruna Yukawa @ShamiWitness @MemlikPasha @arisroussinos http:/…
501090025480929281,2014-08-17 19:35:46,"78.43 Billion #Yezidis were massacred by #ISIS yesterday :(

#YezidiGenocide"
501089708903260161,2014-08-17 19:34:31,RT @HanzalaDaily: So many countries against one group...Did that ever happen to fakes or government funded groups ??
501085524556124160,2014-08-17 19:17:53,"Brothers and sisters, I want to write a Muslim e-Security/Anti-surveillance guide. Can you send your suggestions for programs and methods?"
501081784013324288,2014-08-17 19:03:01,@AbuUmarAlAnsari How easily these juhaal sell their religion and betray those who want to liberate Bayt alMaqdis for a envelope full of cash
501080879184478208,2014-08-17 18:59:25,The US camp in Jordan was actually a plot to defend #Israel from Jihadis. #Jordan is obstacle to retaking Al-Quds http://t.co/ZvSo17RZs8
501079102225678336,2014-08-17 18:52:22,"The FSA who protect the #Israel-#Syrian border at Golan are the ones who train with US intelligence in Irbid, #Jordan http://t.co/CqzP9Znw56"
501077640368099330,2014-08-17 18:46:33,FSA leader in southern #Syria confesses to recieving weapons from #Israel to protect the Israeli border from Jihadis https://t.co/aKCgU6RHlP
501072419550158848,2014-08-17 18:25:48,"RT @uygaraktas: The Iranian Quds force has entered Khanaqen, a Kurdish city in Diyala to fight #IS forces in the town of Jalawla. #Iraq"
501066335800270849,2014-08-17 18:01:38,"RT @ShamiWitness: After Rudaw first claimed that Pesh control east side of Mosul dam,then claimed 80% of it,but now claim 2 km away https:/…"
501064369749655552,2014-08-17 17:53:49,David Cameron declares war against the #Khilafah of 1.5 Billion #Muslims just like his predecessors (#IS #Khilafah): http://t.co/2QZlm1pGzc
501060162627461120,2014-08-17 17:37:06,"RT @MemlikPasha: 2003-2011 style IED and DBIED belts, transiting in civilian vehicles,  mixing w/ population in villages, rural terrain and…"
501060129400553472,2014-08-17 17:36:58,"RT @MemlikPasha: As I've noted before, USAF is great at plinking exposed ISIS vehicle targets in open terrain. Expect ISIS to shift tactics…"
501057092682522625,2014-08-17 17:24:54,"Jabhat Al-Nusrah behead a man saying ""La Illaha Illallah Muhammadur Rasulullah"": https://t.co/iSEfFagkt0"
501055359663230976,2014-08-17 17:18:01,RT @Salaxuden: I had the privilege to ask one of top scholars of Somalia regarding #IS and #JN. He advices anyone going to Sham to join #Th…
501053189958148098,2014-08-17 17:09:24,"RT @AbuIsmael3268: BREAKING: The #IslamicState has taken full control of Al-Shāmiya bridge in Iraq, which was formerly named Sadām's bridge…"
501050198832185344,2014-08-17 16:57:31,"RT @SunnahKitab: PRT: Reports about the Peshmarga being in control of the Mosul Dam are all false. Heavy clashes still ongoing, mujahideen …"
501050174266167296,2014-08-17 16:57:25,"RT @Shamitrablos: لا صحة لسيطرة البيشمركة على السد 
ولاية_نينوى
كل مايروج له الاعلام الكافر عن سد الموصل كله كذب وأفتراء ادعو... http://t.c…"
501047334839803904,2014-08-17 16:46:08,"Americas great weakness to homegrown ""terror"" is the ability to buy military rifles, combat vests and grenades online http://t.co/7T6sXsvegn"
501043071539113985,2014-08-17 16:29:11,@AbuUmarAlAnsari @.Navidibrahimi7 Here: http://t.co/yyrwZzQ5pR
501042136733978624,2014-08-17 16:25:28,RT @kchoudhrey: @AbuUmarAlAnsari location of battle front http://t.co/9fv8MLJOj2
501040059089702912,2014-08-17 16:17:13,"@AbuUmarAlAnsari @.Navidibrahimi7 The video seems down at the moment. Its called Ala Minhajal Nubuwwa""."
501038480345296897,2014-08-17 16:10:57,@AbuUmarAlAnsari @.numenor51 But is it bad when the Christians and the Yezidis as a Millah have declared war on Muslims?
501036665633112068,2014-08-17 16:03:44,The #Islamic_State units spread over the liberated city to secure control (#IS #IslamicState #Khilafah #Iraq #Islam) http://t.co/wHo0zwKqhv
501036428068139008,2014-08-17 16:02:47,The Ghanima (spoils of war) captured by the #Islamic_State after battle (#IS #IslamicState #Khilafah #Iraq #Islam) http://t.co/PDDlc4UDiD
501036220323880963,2014-08-17 16:01:58,The #Islamic_State raise the banner of #Tawheed after liberating the city (#IS #IslamicState #Khilafah #Iraq #Islam) http://t.co/Pz8cuzviqy
501036151684100097,2014-08-17 16:01:42,The #Islamic_State raise the banner of #Tawheed after liberating the city (#IS #IslamicState #Khilafah #Iraq #Islam) http://t.co/6xgBqdy9Jt
501035932053557248,2014-08-17 16:00:49,The #Islamic_State control checkpoints over the entrance to the city (#IS #IslamicState #Khilafah #Iraq #Jihad) http://t.co/UWlBewcvj3
501035665618776064,2014-08-17 15:59:46,The remains of Iraqi army vehicles after the battle with #Islamic_State forces (#IS #IslamicState #Khilafah #Iraq) http://t.co/KHfxJDnq1R
501035517039767552,2014-08-17 15:59:10,The remains of Iraqi army vehicles after the battle with #Islamic_State forces (#IS #IslamicState #Khilafah #Iraq) http://t.co/1Ep2E6NZ1N
501035375054569472,2014-08-17 15:58:36,The remains of Iraqi army vehicles after the battle with #Islamic_State forces (#IS #IslamicState #Khilafah #Iraq) http://t.co/UGausZqVKp
501035166920626177,2014-08-17 15:57:47,The #Islamic_State purifying the Karaghul area of Iraqi army soldiers. (#IS #IslamicState #Khilafah #Iraq #Jihad) http://t.co/HVNrFk7DmA
501035074595602432,2014-08-17 15:57:25,The #Islamic_State purifying the Karaghul area of Iraqi army soldiers.  (#IS #IslamicState #Khilafah #Iraq #Jihad) http://t.co/zK29wQ8VkY
501034847805394944,2014-08-17 15:56:31,The #Islamic_State storming and blowing up the Iraqi army headquarters in Karaghul Iraq (#IS #IslamicState #Khilafah) http://t.co/VtwE3av9x8
501034596666847232,2014-08-17 15:55:31,"Soldiers of the #Islamic_State storming the Iraqi army headquarters in Karaghul, #Iraq (#IS #IslamicState #Khilafah) http://t.co/8kNfZnnoAg"
501034503788191745,2014-08-17 15:55:09,"Soldiers of the #Islamic_State storming the Iraqi army headquarters in Karaghul, #Iraq (#IS #IslamicState #Khilafah) http://t.co/oGsDeCVJw3"
501034133238595584,2014-08-17 15:53:40,The #Islamic_State cleansed the Karaghul area of Yusufiya of Iraqi forces: http://t.co/8j9e3uVoOh Pictures follow http://t.co/qQGjkBNxPD
501032369319858176,2014-08-17 15:46:40,8. What would the reaction of the world be if the #Islamic_State used human shields even though the #Israelis already do?
501031236820025345,2014-08-17 15:42:10,@abualtidore Just to show the hypocrisy of the West
501029931208679425,2014-08-17 15:36:58,7. If #Islamic_State convoys attacking Peshmerga had Yezidi and Christian human shields? Will it stop US airstrikes? http://t.co/iWNkxymiCv
501029831795306496,2014-08-17 15:36:35,6. If #Islamic_State convoys attacking Peshmerga had Yezidi and Christian human shields? Will it stop US airstrikes? http://t.co/BO5EeOkSU0
501029591201628161,2014-08-17 15:35:37,5. If #Islamic_State convoys attacking Peshmerga had Yezidi and Christian human shields? Will it stop US airstrikes? http://t.co/nU6O5tHfNS
501029416794062849,2014-08-17 15:34:56,4. If #Islamic_State convoys attacking Peshmerga had Yezidi and Christian human shields? Will it stop US airstrikes? http://t.co/lZgx8oiJ33
501029323995090945,2014-08-17 15:34:34,3. If #Islamic_State convoys attacking Peshmerga had Yezidi and Christian human shields? Will it stop US airstrikes? http://t.co/bK6yFBzjAL
501027390194450432,2014-08-17 15:26:53,2. Imagine if the #Islamic_State convoys attacking the Peshmerga used many  tied-up Yezidis and Christians to avoid US air strikes?
501027025512325120,2014-08-17 15:25:26,1. Israel has a habit of using Palestinians children as human shields tied on top of #Israeli cars to prevent #Palestinians attacking them
501016962580103168,2014-08-17 14:45:26,@AbuUmarAlAnsari @.AbuAmmaar4 Cyber Ghost is an American company whose EULA states they will hand over your details if Intel agencies ask
501016737698304000,2014-08-17 14:44:33,"RT @Shamitrablos: ﺑﺸﺮﻯ

ﻟﻮﺍﺀ ﺍﻟﺨﻀﺮﺍﺀ - ﻟﻮﺍﺀ ﺧﺎﻟﺪ ﺍﻟﺮﺍﺷﺪ - ﻟﻮﺍﺀ ﺍﻟﺘﻮﺣﻴﺪ

ﺑﺎﻟﺮﻳﻒ ﺍﻟﺸﺮﻗﻲ ﺗﻌﻠﻦ ﺑﻴﻌﺘﻬﺎ ﻝ ﺍﻟﺪﻭﻟﺔ_ﺍﻹ‌ﺳﻼ‌ﻣﻴﺔ 

ﺍﻟﻠﻪ ﺃﻛﺒﺮ ﻭﻟﻠﻪ ﺍﻟﺤﻤﺪ"""
501016621063098368,2014-08-17 14:44:05,"The Khaled Al-Rashed Brigade from Liwa Al-Tawheed announces its #Bayah to the #Islamic_State in the eastern countryside of Aleppo, #Syria."
501015513695535104,2014-08-17 14:39:41,"@AbuUmarAlAnsari @.AbuAmmaar4 Do what you need to do akhi. When making public comments, use Tor Browser Bundle for your own safety."
501014697521709058,2014-08-17 14:36:26,"RT @shamus1924: ALLAH HO AKBAR

http://t.co/PD8OaHQVZM http://t.co/CVg5A12r1i"
500846350175440897,2014-08-17 03:27:29,"The #Islamic State call for sound and audio engineers, 3DS Max programmers and other media specialists to join them (#IS #IslamicState)"
500845076269260801,2014-08-17 03:22:26,"The #Islamic_State heavy weaponry entering #Kirkuk, #Iraq, for the battles (#IS #IslamicState #Khilafah #IraqWar): https://t.co/AGPOH4YKjg"
500840580776087552,2014-08-17 03:04:34,RT @Abulooz22: The liers r saying its muslims killed . But its YFB fighters. Not the first time caught lying @dawlat_islam1 http://t.co/8PF…
500748455732867072,2014-08-16 20:58:29,"Video tour of Division 17 Base in Raqqa, #Syria, after it was conquered by the #Islamic_State (#IS #IslamicState): https://t.co/mEhBtixZCf"
500745152261275648,2014-08-16 20:45:22,Intense footage from the #Islamic_State liberation of Brigade 93 Base in #Syria (#IS #IslamicState #Khilafah #Jihad) https://t.co/FRpaVwhxg6
500731281349435392,2014-08-16 19:50:15,"The #Islamic_State (#IS) anti-air units damaged an Iraqi Sukhoi-25 plane over Jurf Al-Sakhr #Iraq, today (file photo) http://t.co/1dupmukgnZ"
500729769823318016,2014-08-16 19:44:14,@AbuUmarAlAnsari @.afghanmafia2427 No.
500727390096879617,2014-08-16 19:34:47,"The #Islamic_State distribute aid to the poor and displaced people in Jurf Al-Sakhr, #Iraq (#IS #IslamicState): https://t.co/VsWxMIpo5w"
500726579740573696,2014-08-16 19:31:34,"The #Islamic_State destroy seized #drugs in Tal Abyad, rural #Raqqa province, #Syria (#IS #IslamicState #Khilafah): http://t.co/JwlfyKZBWZ"
500726497590927360,2014-08-16 19:31:14,"The #Islamic_State destroy seized #drugs in Tal Abyad, rural #Raqqa province, #Syria (#IS #IslamicState #Khilafah): http://t.co/LLNmnm6qNQ"
500699280089571329,2014-08-16 17:43:05,The whole world has gathered against the #Islamic_State yet its conquests continue. They rely on no one but Allah SWT http://t.co/DtBEtukVyb
500698368826683392,2014-08-16 17:39:28,"RT @ahmadmusajibril: Men said to them, ""The people have gathered against u fear them"" 
It only increased their Faith &amp; they said:""ALLAH is …"
500696382165241856,2014-08-16 17:31:34,RT @daqeqa: The western press has not even written probably 10% of what they have written for Yazidis for Burma or for CAR.
500694919057801217,2014-08-16 17:25:45,RT @Abu_Yusuf_1: The news says FSA killed 50 ikwa from dowla wen Akhterin was taken Lol wat a lie. Only one brother was killed Abu Baraa al…
500690763165229057,2014-08-16 17:09:15,RT @IS__Conquests: Debunking the lies against #IslamicState. Follow the hashtag: #IraqiLies #Iraq http://t.co/yEkCqpkdSF
500687944303538176,2014-08-16 16:58:02,"RT @Alansarialjanab: #Kurdish youths hold anti-#Arab march in #Erbil

Now you'll understand why the tribes sided with #IS in #Mosul 
#ISIS
…"
500686867075837952,2014-08-16 16:53:46,"RT @ShamiWitness: Shuaytat tribe says the fools who fought IS do not represent them,they want sharia http://t.co/oyD5LuNHXe etc  #AllVictor…"
500684095454982145,2014-08-16 16:42:45,@AbuUmarAlAnsari @.dazinta Too much names for me to list. the first picture features some Al-Qaeda in yemen leaders also and saudi scholars
500683015857897472,2014-08-16 16:38:27,@AbuUmarAlAnsari @.keebithalal Read the names in Arabic sister.
500682354625896448,2014-08-16 16:35:50,Supporters of the #Islamic_State (#IS #IslamicState #Khilafah #Iraq #Syria #Scholars #Islam #Sheikh #Khilafah) http://t.co/Oq0JJe33oJ
500682288938885120,2014-08-16 16:35:34,Supporters of the #Islamic_State (#IS #IslamicState #Khilafah #Iraq #Syria #Scholars #Islam #Sheikh #Khilafah) http://t.co/Z6PykXLiur
500674111279202306,2014-08-16 16:03:04,@AbuUmarAlAnsari These heartless animals don't even spare helpless people and are so petty they cannot even tolerate humanitarian aid
500673427879907328,2014-08-16 16:00:21,British #Jews angry that #Palestinians are receiving humanitarian aid (#Evil #Israel #Nazi) http://t.co/kVotKKj5m9 http://t.co/mWSGfIPjLq
500327144229044225,2014-08-15 17:04:21,RT and Follow: @AL4gned
500326870785998848,2014-08-15 17:03:16,"RT @AL4gned: بعد قليل

#بشريات 

#الدولة_الإسلامية

#فولو+ #ريتويت"
500322169952690177,2014-08-15 16:44:35,RT @YazidMuawiya: HARAKAT AHRAR AL SHAM WITHDRAW FROM #AZAZ. #ALEPPO #SYRIA
500319003219591168,2014-08-15 16:32:00,@AbuUmarAlAnsari The source of the picture is this #Nazi wet-dream posing as an article from the Daily Mail: http://t.co/XBDfSCU0Ml
500318715867856896,2014-08-15 16:30:51,The real reason Yezidis are whining about the non-genocide in #Sinjar (#YezidiGenocide #Iraq #IS #IslamicState #Iraq) http://t.co/6AAXKNmydM
500315354355097600,2014-08-15 16:17:30,The #Islamic_State (#IS) Consumer Protection Office destroy a large quantity of expired/unfit for consumption items: https://t.co/Le6yIHFlKi
500314133729124353,2014-08-15 16:12:39,#Muslims give #Bayah (allegiance) to #Khalifah Abu Bakr Al-Baghdadi after Jumu'ah in #Syria (#IS #IslamicState) https://t.co/jjBL7GUoCM
500302206751748096,2014-08-15 15:25:15,@islam4allXs Apparently some say they were originally a sub-sect of the Khawarij: http://t.co/mwz4j7GMJa
500299425223565312,2014-08-15 15:14:12,RT @Abulooz22: When Obama said we will not sllow a Islamic Calpihate. Every muelim should of got offended.  This is ur religion.. A kafir t…
500298830848720897,2014-08-15 15:11:51,What #Yezidi religion teaches about #Muslims (#YezidiGenocide #TwitterKurds #IS #IslamicState #Iraq #Yezidis) http://t.co/xQUJbEOOb4
500297019421114368,2014-08-15 15:04:39,What #Yezidi religion teaches about killing #Muslims (#YezidiGenocide #TwitterKurds #IS #IslamicState #Iraq #Yezidis) http://t.co/IDI99lvL2Y
500284726926934016,2014-08-15 14:15:48,@YazidMuawiya @truthsMaster It seems justice has caught up with this scumbag.
500283793417449472,2014-08-15 14:12:05,"RT @ShamiWitness: For those whining about Suqour al Sham ldr killed by IS, Suqour earlier,themselves ordered  to kill ANY IS member http://…"
500282862491668480,2014-08-15 14:08:23,RT @YazidMuawiya: #IslamicState controlled a town on the #Turkish border after defeating the #FSA. #Azaz #Aleppo http://t.co/487RDTARww
500277561189203968,2014-08-15 13:47:19,Official #Islamic_State sources say this account at: @.w_diyala is fake. This account is the genuine one: @diyalanews2 (#IS #IslamicState)
500277149895766016,2014-08-15 13:45:41,"RT @diyalanews2: أخوتي الأحبة هذا الحساب  @w_diyala مزور وليس لنا أي صلة به 
وحساب ولاية ديالى الأبية والمزكى هو  @diyalanews2"
499964684146331648,2014-08-14 17:04:04,RT @IS__Conquests: Peshmerga have withdrawn from at least two oil fields in Tamim.. Iraq IS
499955148400377858,2014-08-14 16:26:10,An excellent Nasheed. The theme-tune to Saleel As-Sawarim 4 with English Lyrics (#IS #IslamicState #Islamic_State) https://t.co/MdpHwxdUNs
499943541343526912,2014-08-14 15:40:03,"RT @sunny_hundal: The ISIS leader was NOT trained by the CIA or Mossad, and Snowden didn’t say that either http://t.co/VP4zSvNP3a"
499943297839030272,2014-08-14 15:39:05,Follow our brother @YazidMuawiya. He is being spammed by Shias who are trying to suspend his account: @YazidMuawiya @YazidMuawiya دعم دعم
499939365410570240,2014-08-14 15:23:27,RT @Zamanulkhilafah: @AbuUmarAlAnsari Sadaqt Akhi Abu Umar. Never give your personal info. this is not a place to socailize &amp; make sure loc…
499937736154165248,2014-08-14 15:16:59,2. who you and me are. Use Tor Browser Bundle and be safe insha-allah: https://t.co/Y6jppJDcs5
499937539281932288,2014-08-14 15:16:12,"1. Brothers and sisters, I cannot urge enough that you should use Tor Browser Bundle to use Twitter. Intel agencies are trying to find out"
499933772834676736,2014-08-14 15:01:14,Ansar Al-Khilafah from the #Phillipines give #Bayah (allegiance) to the #Islamic_State #Khilafah (#IS #Caliphate): https://t.co/8OraYUeCnD
499932280731598848,2014-08-14 14:55:18,"RT @HayatBangla: আলহায়াত বাংলাঃ ""আলা মিনহাজিন নবুওয়াহ"" বাংলা সাবটাইটেলে ভিডিও।
ডাউনলোডঃ https://t.co/rMTn50flUX
#AlHayat_Media http://t.c…"
499765763448639488,2014-08-14 03:53:37,"False images used to ‘prove’ slavery, genital mutilation under #ISIS (#IS #IslamicState #Iraq) http://t.co/BoX2rDt3gq http://t.co/YfxzjqjDuR"
499741435118100480,2014-08-14 02:16:57,Please retweet and follow our brother @amustafaanbari2. He translates important Arabic documents into English: @amustafaanbari2 دعم دعم
499739462193016833,2014-08-14 02:09:07,"RT @Alansarialjanab: #PT: Read the original article here (http://t.co/D50mpV0xiT) where they prove that FGM, Selling women,&amp;other things pr…"
499602545782693890,2014-08-13 17:05:03,"RT @Alansarialjanab: Youtube Arabic channel specialized in debunking the lies about the Islamic State 
https://t.co/pRcwvzDOIJ
#ISIS"
499596568685998081,2014-08-13 16:41:18,"#Islamic_State slaves? Find out how to expose images claiming to be of #IslamicState ""crimes"": http://t.co/wy8jFOiFc6 http://t.co/BqLbKd33wh"
499583311963238400,2014-08-13 15:48:38,"If you find an image claiming to be of an #IslamicState ""atrocity"", upload the image to this to see if pic is older: https://t.co/bcDADVJurE"
499580229560832000,2014-08-13 15:36:23,"@AbuUmarAlAnsari Notice how close Akhtarin is to Dabiq. Al-Zarqawi (RH) said: ""The fire shall spread until we defeat the Crusaders at Dabiq"""
499577458845581312,2014-08-13 15:25:22,The #Qatari-sponsored propaganda the Islamic Front had in the HQ during the #Islamic_State (#IS) raid in Akhtarin: http://t.co/wVuA8xvViU
499577234097991681,2014-08-13 15:24:28,The #Qatari-sponsored propaganda the Islamic Front had in the HQ during the #Islamic_State (#IS) raid in Akhtarin: http://t.co/7TaPHNMRAO
499576486085820416,2014-08-13 15:21:30,The aid the Islamic Front were receiving from #Qatar. Found in their HQs during the #Islamic_State raid in Akhtarin: http://t.co/2C9EM4IYJE
499574491409055747,2014-08-13 15:13:35,@AbuUmarAlAnsari @.Shaheeda_.4ever  I do not know who that man is or who leads #Islamic_State government departments
499572142137425921,2014-08-13 15:04:14,RT @Abulooz22: BiznAllah Haji Bakr wife will be freed. May Allah accept u sheikh . No one cared about him.
499570406303760384,2014-08-13 14:57:21,"An Iraqi Air-Force Sukhoi-25 was damaged today by #Islamic_State anti-air units in Fallujah, #Iraq (#IS #Khilafah) http://t.co/tC1Vz6x4Pe"
499570333901651968,2014-08-13 14:57:03,"An Iraqi Air-Force Sukhoi-25 was damaged today by #Islamic_State anti-air units in Fallujah, #Iraq (#IS #Khilafah) http://t.co/5wBzmK4kwm"
499570237197791233,2014-08-13 14:56:40,"An Iraqi Air-Force Sukhoi-25 was damaged today by #Islamic_State anti-air units in Fallujah,  #Iraq (#IS #Khilafah) http://t.co/Iplq6EK5cZ"
499566781753987073,2014-08-13 14:42:56,@abualtidore Looks like tribes affiliated with Taghut Front
499566519337353216,2014-08-13 14:41:54,"Shaheed Abu Al-bara'a Al-Maghrebi martyred during battle in Akhtarin, #Syria (#IS #IslamicState #Khilafah #Islam) http://t.co/vaQekg2785"
499566183239405569,2014-08-13 14:40:34,Ghanaim (war spoils) captured by the #Islamic_State during battle in Akhtarin (#IS #IslamicState #Khilafah #Syria) http://t.co/20geQupaEJ
499566120597463040,2014-08-13 14:40:19,Ghanaim (war spoils) captured by the #Islamic_State during battle in Akhtarin (#IS #IslamicState #Khilafah #Syria) http://t.co/U8Oqn5WcUQ
499566049302675456,2014-08-13 14:40:02,Ghanaim (war spoils) captured by the #Islamic_State during battle in Akhtarin (#IS #IslamicState #Khilafah #Syria) http://t.co/4zFRwd4W3i
499565878628077569,2014-08-13 14:39:21,Ghanaim (war spoils) captured by the #Islamic_State during battle in Akhtarin (#IS #IslamicState #Khilafah #Syria) http://t.co/jDCixEPtT0
499565748587466754,2014-08-13 14:38:50,Ghanaim (war spoils) captured by the #Islamic_State during battle in Akhtarin (#IS #IslamicState #Khilafah #Syria) http://t.co/ZbLHResYzv
499565687216812032,2014-08-13 14:38:35,Ghanaim (war spoils) captured by the #Islamic_State during battle in Akhtarin (#IS #IslamicState #Khilafah #Syria) http://t.co/d0I5yuhoHd
499565632900587520,2014-08-13 14:38:23,Ghanaim (war spoils) captured by the #Islamic_State during battle in Akhtarin (#IS #IslamicState #Khilafah #Syria) http://t.co/Uttu4WXL9Q
499565477652594688,2014-08-13 14:37:46,Ghanaim (war spoils) captured by the #Islamic_State during battle in Akhtarin (#IS #IslamicState #Khilafah #Islam) http://t.co/ITQhgVo1gf
499565393158356992,2014-08-13 14:37:25,Ghanaim (war spoils) captured by the #Islamic_State during battle in Akhtarin (#IS #IslamicState #Khilafah #Islam) http://t.co/M3HT2wdwCf
499565320072609793,2014-08-13 14:37:08,Ghanaim (war spoils) captured by the #Islamic_State during battle in Akhtarin (#IS #IslamicState #Khilafah #Islam) http://t.co/tU6pfoYhrp
